sha256,canonical_path,removed_path,canonical_split,removed_split,label,reason
2937515f27322b2281a4e918b08414a9ad261ef955ca5f3470d3a4abba00df74,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-239.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-240.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
52589a1e8293cb25dcce7691e875fc6248f2c042eebff0f9617d9260e672e394,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-24.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-25.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
c6a9a09a4fa822cab7d737e7c9e8b437a12d597fa06795aff8dfc11782b0932d,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-241.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-242.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
d0336cbbe9e83dc5ffb1c67d9b3f209dcd560d9a8edb11d06ff848d61c9ae800,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-243.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-244.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
7682d41ee1cc1cbbd336acafadf150fe537e90e07f14b61ef25f40c7e3250357,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-245.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-246.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
dc15d302f6f268895f75fde3350c135e0d671114346a20dc95460026cb6dda0d,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-247.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-248.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
b36118aaf2c43bef6c6a504d4d3e0ec271fa5713008b73917f81c3442e0156af,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-249.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-250.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
742b5e14b08e8eef69c375697fd655c35df7ec0f9e9ca79be6314dc8b8b35352,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-251.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-252.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
326d0cee21a5d062d0d10e701a97c34d67466525251f628fa18935fd80179a2b,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-253.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-254.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
548b3543d452fd67af4f13eb29a848fefd3f5723679a6ae3449799661407176d,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-255.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-256.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
15c1622347576b62c8301a88cf4c85a63994a3be2a88b02fe112377863ac34cb,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-257.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-258.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
a6f7a83bcd8ab99d62383e8081b97c054b12b160cae86c64851a71143b68c32b,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-259.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-260.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
3fbb778a249d4a54572185dda138feaeee69788d25d68f17b45cd56deb1ff085,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-26.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-27.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
fba4738f789e6adc06f4b21ca48092fef2b25ac3eb64b8a6b850095406164a34,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-261.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-262.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
2bd6fa8ab6f237bea5b29723e18eea93ab9cd8758d377fd93f8887cfe54a0816,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-263.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-264.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
864c55b0b52cb92ffc9d0978c59f973baeb755f346a51c868180e41a9a6f5c44,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-265.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-266.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
dbc2e6a8c272665fb0bd126a8cf420648e0cd2cf139cfa2ef3dfd40c78eb65d6,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-267.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-268.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
e37d8497f9a746593be8f29302cd13cba3d9e9f1c353e90d303ea9c0e1158b89,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-269.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-270.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
4beb38d3d090d1e66cbcbd29aca7cb418c678fb703bfa95afe03b20288a12ea6,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-271.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-272.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
31ffc8fe7a3f6189262f747ab0c90a3cc296901143a85fbbdf3ccbb7b45bf42c,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-273.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-274.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
e51dd8721678d45209fedcce50157ddb153adcb4405cc743a08948fad52ea843,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-275.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-276.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
ddac868283bc757a23a7ee2f46a81e2e5ecd8bf3207c8fa303b9fa6136cf209b,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-277.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-278.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
fe87e7243e3cf7cac8fd4c27d7097c09f9fc20a65979dd4c6f6a21cfcafc8890,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-33.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-34.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
3be64a40520f54191776f733ff3db6390f9ad2955299b2de5f8ef5685952b99f,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-35.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-36.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
0ee416ada8a5a198bb51aa1ff3521c8e1b97a668244362310b3d887bca1d5817,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-37.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-38.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
80b38953e5452eade1a4571f9296fcca0f5fa26a99a164918c242f6959b5ceb1,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-4.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-5.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
62dc2adfe92b6417eb94938b127481151f9993855d7628aad2dd154e74ebcea4,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-40.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-41.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
09a4534e050b26c6314f3ab46a2242cfb81edaa70bd9500632db8b9735534c56,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-42.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-43.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
fde873f87e26e41265d00572ba9ab8219684a6ba7af74ced65bce5e847174d1d,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-44.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-45.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
a4ed3d0c1f389256c69fca8b7fa8398d41d902d995d115903d2db4dfe37e0caa,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-46.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-47.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
2487223e24834576684399ec828ccffcde0f24c35c71ad6bfb6571f856d1a4a0,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-48.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-49.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
529db8ec2a9605dd5b72fb718bb2a8312e179caa5aff20d066ca34133f72e1ce,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-50.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-51.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
52254ba66115206f79874b0f246849e4b2fdc893169c1549c5441b3382e96f8b,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-52.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-53.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
7847e361ff7a0e3a77f6ab8496ec01688a08b3dc48124f50ed1585979f90acee,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-54.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-55.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
f83916437fb9373ab3a0e4f3baa43f5ef1f51a850ed9e9478a06ce0ce0c0ea90,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-56.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-57.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
cc8ad09da10cea1723bb9fde859888df39efd44eae03594a506acc7326e72ff5,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-58.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-59.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
4da2570bd18b85207e07edb819c27860e31c6623356a7bf238780bdc863d6841,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-6.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-7.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
b10041dc90f4b6ae0481599441dd3a26be121956a75341322d4273f3e2657d8b,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-60.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-61.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
842d59e7a8b6b873e1c55e369540b0956e643ebdb4c68e41689d8e6a480068cd,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-62.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-63.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
242c5c85fbb973aaede96b70173c4413a571bb43dcd5c0e7110ffa5fc3706ff5,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-64.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-65.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
2533c884d3f789b4584d037b99e76ce68f4ac694b824d1c56b8b8daf27d896a2,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-66.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-67.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
aa6e7df24c296c3a557a69b8cf37a58acbe82c825b9c62b76df64a69c9f90b32,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-68.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-69.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
87757bdb185620136d30187ff816b04c97fa56a4f9131b5efa1d176630600d1c,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-70.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-71.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
8127e8e0a1022ef21354ac0654a23dade0f0156e1ee9326176e8eb20b4289101,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-72.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-73.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
695c5ee6ed91e74eaa89b931982c15bef63bf95e568f8e169b4bdcdd990dcaf8,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-74.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-75.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
58b3626ba2f5c69f23ef2ae7ccfe5a9c76492ccad1bdf2b0863f5c95d4fa3d32,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-76.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-77.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
bd288da1a80ed623d2eb864aba600e6d840908fcf87692289f59c07ec731d09b,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-78.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-79.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
e23e04fa7d702ecb3282184e6e14480ec3d2060b014dd65a0a00531b45ff19a2,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-8.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-9.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
266f34212fc03519e54a7af922bad6418a19443efc4faf61cbc8cf6543cd3588,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-80.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-81.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
5105d450f62c2798309449d80593c6090c2c2f4181ee6f248931e528e6a1507d,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-82.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-83.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
6893bacab816d34e7ae04c4812d346fb1a0720a1c087c719c91c9cc62e79d8e5,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-84.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-85.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
8e2678394a9e88450f168ade20b0f1b02297b28a80327dfb5bac5147e7272bc1,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-86.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-87.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
29a58c2e247ecdf34f018c379e3bbdcf457784825a2ad01233024e396adcf0e5,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-88.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-89.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
00c9dd9fba7668d5eebb1dc9ba5980f9527fbb27ffd80684261985bf749a8156,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-92.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-93.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
cdb7aeec2afcd1b75110d9e4ae3491f66740a862bd77a2bfa14dbb7996261636,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-94.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-95.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
b1a57d0c1836a89e112fd56b082979ac77f96968dedeb878e3aad56870cd5502,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-96.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-97.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
ff1c3ed7c8a78a0e2d5d9ef8a243933d18dabbf187e8902aa3bc56f4eeb1b053,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-98.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-9320911-99.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
958c86e975b947507f4c8b48272ec05286ea30814a8786de9272ff733c878679,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-1.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-2.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
86fa72513665d83eca38bfe8a18f18fa7aef1e7e5e01b701aa0591358aa4c91c,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-11.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-12.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
feda9422c2696ecc1d5134268e93adec97685cc8e276bd592744dea246497db1,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-13.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-14.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
af5bb4c93f2a77492336e5855e5646b11c61c86e08c7ede8f44987c624041283,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-15.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-16.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
4af1cf3eabaf66337370741010f9b56861545106328548ddb63b19889c5ee146,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-17.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-18.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
69d02aafbc7abe0e2537824181a8afc48f80781d6bc5f263d63aca5cc00c5e20,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-20.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-21.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
626ff37f782d05e68b3eafe87ae15acbd19adae320df37dc75042c72311f6d05,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-26.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-27.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
c073c9154dcad28e87eb69a5c463b32cf68b9539f95dc66ee6ae5355dd2a80fe,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-29.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-30.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
7fa53fab76389920a6ead631acefe813d29b0ba38961447a724b8f5400bc2320,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-3.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-4.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
e8e1293264afe6abc1340de8dba2ddf2380fa2002723621a799da41d57dd44eb,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-31.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-32.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
9f7f2b4de6dce70ad260c16fdb117caac85091f6931128bb4d6adb91ba0660a2,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-33.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-34.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
1687c317f9d7ae064bc83af5beaf6504da807cea48246f27f41921b474aaf8b9,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-35.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-36.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
20d999cbc251d5fb8e5c6e8303d8e58941fc6a78f2084cf1054b9ac4ae43bd7b,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-37.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-38.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
e95afc36c03cdd71a1bf5329127d50d82f470ddbf64f60f7c812559ebaf26f91,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-39.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-40.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
aac98f42565c759bd2fad43c51a6170685f0b5e0a3cb016640b9cf6053dbc78a,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-41.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-42.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
958ab784c633f159c802c60a1e86be81d5022a8061e6688e4d6e8dded2952d80,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-43.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-44.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
8b7ddec61fe27fa0c6be1dfe1a6288f4a4936986a3ed51e5662193d3a071ca4a,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-45.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-46.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
2b35ecacc8f843b5066db6beba28c817783cd517e01b6e9d72df9c283a39316c,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-47.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-48.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
c88fd72cbbaa986044a5f27de0f51b6eb55908b09c550f309bf27598a4d478a3,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-49.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-50.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
49d8e650a02bc166f4e205160d935becf3d32953422b97d51e50eb2f9541728a,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-51.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-933576-52.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
